decile1b,decile3,decile1,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,sex,tier,index6040,dropout,pass_bar
6,9,7,1,3,36,3.5,0.26,68,0.99,1,4,-61,0,0,3,760.526298,0,1
2,2,2,1,1,39,3.4,-1.1,69,-0.9,1,4,-67,0,1,4,797.894717,0,1
4,3,4,1,2,33,3,-0.37,65,-0.65,1,4,-58,0,1,2,663.157879,0,1
9,9,9,1,4,41,3.2,1.24,68,1.29,2,4,-61,1,1,5,809.473663,0,1
10,9,10,1,1,37,3.6,1.85,66,1.25,1,4,-59,0,1,4,786.315771,0,1
9,5,9,1,1,39,3.1,1.04,67,-0.03,1,4,-65,0,1,4,767.894717,0,1
8,7,8,1,3,37,3.4,0.76,67,0.41,1,3,-60,0,0,3,766.315771,0,1
7,6,8,1,1,31,2.5,0.6,67,0.18,2,2,-65,1,1,4,581.578933,0,1
6,8,7,1,3,37,3.4,0.27,68,0.64,1,4,-61,0,1,3,766.315771,0,1
6,8,7,1,3,35,3.1,0.27,68,0.69,1,4,-61,0,1,3,704.736825,0,1
1,2,1,1,3,39,2.9,-1.41,69,-1.08,1,4,-62,0,1,3,747.894717,0,1
5,6,5,1,3,37,2.9,-0.04,66,0.07,1,4,-59,0,1,3,716.315771,0,1
5,4,5,1,3,32,3.5,-0.07,68,-0.34,1,3,-61,0,0,3,697.368406,0,1
3,5,3,1,1,39,3.4,-0.52,57,-0.21,1,4,-50,0,0,4,797.894717,0,1
1,1,1,0,4,22.5,3,-1.95,65,-2.65,1,2,-63,0,0,5,497.3684125,0,0
4,6,4,1,1,33,3.6,-0.24,67,0.11,2,4,-65,1,0,4,723.157879,0,1
6,8,7,0,4,38,3.7,0.27,52,0.62,1,3,-45,0,0,5,812.105244,0,1
9,9,9,0,4,29,3.4,0.98,68,0.96,1,4,-61,0,1,5,639.999987,0,1
7,7,7,1,1,37,2.9,0.49,66,0.39,1,4,-59,0,0,4,716.315771,0,1
7,6,7,1,3,42,3.1,0.48,67,0.17,1,4,-60,0,0,3,815.263136,0,1
5,4,5,1,1,40,2.9,0.03,63,-0.32,1,4,-61,0,0,4,763.68419,0,1
5,7,5,1,3,37,2.8,-0.1,63,0.27,1,4,-56,0,1,3,706.315771,0,1
8,8,8,1,3,43,3,0.82,65,0.58,1,2,-58,0,1,3,821.052609,0,1
1,1,1,1,4,42,3.7,-2.56,69,-2.11,1,5,-62,0,1,5,875.263136,0,1
5,3,5,0,4,35,3.2,-0.07,62,-0.52,2,5,-55,1,0,5,714.736825,0,1
1,1,1,0,1,27,2.9,-1.84,60,-1.67,1,2,-58,0,1,4,558.421041,0,1
4,4,4,1,1,43,3.5,-0.35,66,-0.31,1,1,-59,0,0,4,871.052609,0,1
4,6,4,1,3,32,3.2,-0.36,67,0.12,1,3,-60,0,1,3,667.368406,0,1
8,9,8,1,3,32,3.8,0.81,69,1.07,1,3,-62,0,0,3,727.368406,0,1
8,8,8,0,4,39,3.4,0.78,67,0.55,1,3,-60,0,0,5,797.894717,0,1
9,8,9,1,4,47,3.7,1.22,56,0.65,1,3,-49,0,1,5,954.210501,0,1
9,10,9,1,2,37,3.2,1.11,56,1.56,1,3,-49,0,0,2,746.315771,0,1
3,5,3,1,3,41,2.9,-0.61,68,-0.11,1,5,-61,0,0,3,779.473663,0,1
4,4,4,1,5,45,3.7,-0.43,69,-0.31,1,4,-62,0,1,6,922.631555,0,1
8,9,8,1,5,38,3.1,0.8,65,1.01,1,5,-58,0,1,6,752.105244,0,1
3,2,4,0,1,29,2.3,-0.43,69,-1.18,1,3,-62,0,1,4,529.999987,0,1
4,3,4,1,3,39,3.2,-0.29,68,-0.7,1,5,-61,0,0,3,777.894717,0,1
8,7,8,1,3,39,3.4,0.59,67,0.51,1,4,-60,0,1,3,797.894717,0,1
4,5,4,1,4,38,3.5,-0.27,68,-0.06,1,5,-61,0,1,5,792.105244,0,1
4,5,5,1,4,37,3.9,-0.24,69,-0.14,1,4,-62,0,1,5,816.315771,0,1
1,1,1,1,4,40,3.7,-1.96,67,-1.43,1,4,-60,0,1,5,843.68419,0,1
10,10,10,1,3,40,3.1,2.54,66,2.74,1,4,-59,0,1,3,783.68419,0,1
6,7,6,0,4,48,3.6,0.08,67,0.29,1,5,-60,0,0,5,959.999974,0,1
7,7,7,1,1,38,2.9,0.41,69,0.51,1,4,-67,0,0,4,732.105244,0,1
7,4,7,1,4,34,3.6,0.28,69,-0.28,1,4,-62,0,0,5,738.947352,0,1
4,4,4,0,4,36,2.7,-0.39,67,-0.39,1,4,-60,0,1,5,680.526298,0,1
10,10,10,1,1,41,3.5,2.06,66,1.75,1,3,-59,0,1,4,839.473663,0,1
6,8,6,1,1,39,3.2,0.29,68,0.57,1,4,-61,0,0,4,777.894717,0,1
7,7,8,1,1,37,3.2,0.58,69,0.41,1,2,-62,0,0,4,746.315771,0,1
4,4,5,1,4,39,3.3,-0.22,66,-0.37,1,4,-59,0,0,5,787.894717,0,1
6,6,6,1,3,32.5,2.8,0.16,67,0.07,1,3,-60,0,1,3,635.2631425,0,1
2,2,2,1,2,29,3.5,-1,68,-1.16,1,4,-66,0,1,2,649.999987,0,1
9,10,9,1,1,38,3.8,1.16,68,1.59,1,5,-61,0,1,4,822.105244,0,1
1,2,1,1,3,34,3.3,-1.31,69,-1.3,1,4,-62,0,0,3,708.947352,0,1
1,1,1,1,2,36,2.7,-1.4,57,-1.32,1,3,-50,0,0,2,680.526298,0,1
9,9,9,1,3,37.5,2.9,0.96,69,1.3,1,4,-62,0,1,3,724.2105075,0,1
10,8,10,0,6,29,3.4,1.38,69,0.71,1,4,-62,0,0,1,639.999987,0,1
10,10,10,1,3,37,2.8,1.35,67,1.57,1,4,-60,0,1,3,706.315771,0,1
9,9,9,1,4,34,2.8,1.23,65,0.99,1,4,-63,0,1,5,658.947352,0,1
4,3,5,1,5,34,3.6,-0.18,68,-0.73,1,3,-61,0,0,6,738.947352,0,1
6,6,6,1,3,34,3.5,0.17,69,0.05,1,4,-67,0,0,3,728.947352,0,1
4,1,4,1,3,39,3.8,-0.33,63,-1.32,1,4,-56,0,1,3,837.894717,0,0
7,5,7,1,4,39,3.6,0.52,69,0,1,5,-62,0,0,5,817.894717,0,1
1,1,1,0,4,37,2.8,-1.73,68,-2.47,1,4,-61,0,0,5,706.315771,0,1
2,2,2,1,5,40,3.2,-1.03,67,-0.93,1,3,-60,0,0,6,793.68419,0,1
7,9,7,1,1,37,3.3,0.49,67,1.08,1,4,-60,0,0,4,756.315771,0,1
10,10,10,1,1,35,3.3,1.38,65,1.99,1,4,-58,0,0,4,724.736825,0,1
1,2,1,0,4,31,2.9,-1.38,69,-1.16,1,4,-67,0,1,5,621.578933,0,1
4,6,4,1,3,37.5,3.1,-0.38,67,0.14,1,4,-60,0,0,3,744.2105075,0,1
5,4,5,0,1,27.5,2.9,-0.1,68,-0.36,1,3,-61,0,0,4,566.3157775,0,1
3,3,3,1,1,41,3.4,-0.71,65,-0.7,1,4,-63,0,1,4,829.473663,0,1
8,9,8,1,1,37,2.7,0.82,62,1.03,1,4,-55,0,1,4,696.315771,0,1
3,2,3,0,1,38,3.7,-0.51,67,-0.92,1,2,-60,0,1,4,812.105244,0,1
3,5,4,1,2,30,3.1,-0.44,68,-0.09,1,3,-61,0,1,2,625.78946,0,1
9,7,9,0,3,33,3.2,1.25,69,0.36,1,4,-62,0,1,3,683.157879,0,0
1,1,1,0,4,30,3.4,-2.03,70,-1.75,1,5,-63,0,0,5,655.78946,0,1
2,1,3,1,1,40,3,-0.77,65,-1.64,1,3,-58,0,1,4,773.68419,0,1
2,4,2,1,1,42,3.2,-0.83,67,-0.4,1,3,-60,0,0,4,825.263136,0,1
8,8,8,1,3,36,3.4,0.82,68,0.55,1,2,-61,0,0,3,750.526298,0,1
4,8,4,1,2,32,3.2,-0.32,69,0.68,1,4,-62,0,0,2,667.368406,0,1
5,5,5,1,1,36,2.9,-0.11,69,-0.01,1,4,-62,0,0,4,700.526298,0,1
2,2,2,1,3,41,2.7,-0.87,67,-0.99,1,5,-60,0,1,3,759.473663,0,1
10,10,10,1,1,44,3.3,2.22,60,2.33,2,1,-53,1,0,4,866.842082,0,1
3,1,3,1,3,32,3,-0.53,64,-1.31,2,5,-62,1,0,3,647.368406,0,1
1,1,2,0,3,26,2.5,-1.24,63,-1.68,1,2,-56,0,0,3,502.631568,0,1
4,4,4,1,5,42,3.6,-0.25,67,-0.28,1,3,-60,0,0,6,865.263136,0,1
4,3,5,1,1,40,2.8,-0.2,65,-0.71,1,4,-58,0,0,4,753.68419,0,1
9,8,9,0,4,45,3.7,0.89,69,0.62,1,1,-62,0,1,5,922.631555,0,1
10,10,10,1,3,41,3.7,1.86,67,1.88,1,2,-60,0,0,3,859.473663,0,1
3,2,4,1,3,37,3.3,-0.48,69,-0.95,1,4,-67,0,0,3,756.315771,0,1
2,1,2,1,3,41,2.4,-1.09,46,-1.81,1,3,-39,0,1,3,729.473663,0,1
10,10,10,1,3,36,3.1,2.16,65,1.94,1,4,-58,0,1,3,720.526298,0,1
6,8,6,1,4,45,3.8,0.2,71,0.57,1,5,-64,0,0,5,932.631555,0,1
7,1,8,0,1,32.5,2.4,0.61,69,-1.6,1,4,-67,0,0,4,595.2631425,0,1
7,8,7,1,3,39,3.2,0.41,62,0.68,1,1,-55,0,0,3,777.894717,0,1
7,6,7,1,3,36,2.8,0.37,68,0.11,1,2,-61,0,1,3,690.526298,0,1
8,7,8,1,3,30,3.1,0.63,68,0.34,1,3,-61,0,1,3,625.78946,0,1
9,10,9,1,4,43.5,3.5,1.19,69,1.31,1,5,-62,0,1,5,878.9473455,0,1
7,7,7,1,3,31,3.3,0.44,67,0.32,1,2,-60,0,0,3,661.578933,0,1
8,5,8,1,1,43,3.3,0.65,69,0,1,5,-62,0,0,4,851.052609,0,1
9,8,9,1,4,33.5,3.4,0.94,68,0.83,1,3,-61,0,0,5,711.0526155,0,1
3,4,3,1,1,37,3.5,-0.73,59,-0.44,1,4,-52,0,0,4,776.315771,0,1
10,9,10,1,3,44,3.2,1.68,69,1.02,1,4,-62,0,0,3,856.842082,0,1
2,4,2,1,2,26,2.9,-1.03,66,-0.47,1,4,-59,0,0,2,542.631568,0,1
10,8,10,1,3,32,3.2,1.55,60,0.84,2,4,-53,1,1,3,667.368406,0,1
2,3,2,1,1,38,3.3,-1.02,68,-0.71,1,4,-61,0,1,4,772.105244,0,1
2,2,3,0,1,31,2.8,-0.78,68,-1.23,1,2,-61,0,1,4,611.578933,0,1
9,9,9,1,5,48,3.5,1.05,69,0.98,1,4,-67,0,1,6,949.999974,0,1
4,3,4,1,3,34,3.6,-0.25,69,-0.58,1,3,-62,0,0,3,738.947352,0,1
8,9,8,1,4,46,3.3,0.79,68,0.98,1,3,-61,0,1,5,898.421028,0,1
4,6,4,1,1,40,3.6,-0.41,68,0.16,1,4,-61,0,1,4,833.68419,0,1
8,8,8,1,1,48,2.3,0.8,62,0.72,2,4,-55,1,0,4,829.999974,0,1
2,1,2,1,3,35,2.9,-0.86,66,-1.59,2,4,-59,1,1,3,684.736825,0,1
3,1,3,0,6,26.5,1.8,-0.58,64,-1.49,1,2,-62,0,1,1,440.5263045,0,0
6,8,6,1,3,36,2.9,0.08,44,0.85,1,2,-37,0,0,3,700.526298,0,1
2,2,2,1,4,35,3.1,-0.83,61,-0.9,1,3,-54,0,0,5,704.736825,0,1
2,3,3,0,1,31,2.9,-0.77,68,-0.67,1,1,-61,0,1,4,621.578933,0,1
5,4,5,0,1,36,3.1,-0.14,69,-0.33,1,3,-62,0,1,4,720.526298,0,1
1,1,2,1,1,34.5,3.1,-1.18,68,-1.5,1,3,-66,0,1,4,696.8420885,0,1
9,10,9,0,3,34,3.4,0.89,60,1.81,1,3,-58,0,1,3,718.947352,0,1
2,2,3,0,3,37,3.6,-0.77,69,-1.22,1,4,-62,0,1,3,786.315771,0,1
9,9,9,1,3,40.5,3.2,1.08,67,1.04,1,4,-60,0,0,3,801.5789265,0,1
10,5,10,1,1,31.3,2.8,2.63,65,-0.08,1,4,-58,0,1,4,616.3157749,0,1
8,7,8,1,3,35,2.9,0.8,66,0.5,1,4,-59,0,1,3,684.736825,0,1
8,8,8,1,4,43,3.2,0.85,65,0.55,1,4,-58,0,1,5,841.052609,0,1
10,9,10,1,1,30,3.3,1.33,62,1.14,1,3,-55,0,1,4,645.78946,0,1
9,8,9,1,3,43,3.1,1.08,69,0.71,1,3,-62,0,1,3,831.052609,0,1
8,8,8,1,2,36,3.3,0.67,68,0.61,1,3,-61,0,0,2,740.526298,0,1
9,10,9,1,5,44,3.4,0.97,69,1.27,1,4,-62,0,0,6,876.842082,0,1
7,6,7,1,2,35,3.6,0.29,68,0.11,1,4,-61,0,0,2,754.736825,0,1
3,3,3,0,1,39,3.8,-0.68,69,-0.68,1,4,-62,0,1,4,837.894717,0,1
3,1,3,1,1,39,3.1,-0.68,69,-1.53,1,5,-67,0,0,4,767.894717,0,1
7,8,7,0,6,29,2.4,0.49,62,0.55,1,3,-60,0,0,1,539.999987,0,1
3,4,4,0,1,36,3.3,-0.43,64,-0.49,1,3,-57,0,1,4,740.526298,0,1
8,9,9,0,4,40,2.3,0.86,64,1.08,1,2,-57,0,1,5,703.68419,0,1
9,2,9,0,1,27,3,1,68,-1.2,1,4,-61,0,0,4,568.421041,0,1
10,10,10,1,4,47,3.7,2.39,69,1.97,1,5,-62,0,1,5,954.210501,0,1
10,10,10,1,3,40,3.4,1.36,67,1.51,1,4,-60,0,1,3,813.68419,0,1
4,4,5,0,4,39,2.7,-0.22,66,-0.28,1,2,-59,0,1,5,727.894717,0,1
8,5,8,1,1,42,3.4,0.64,64,-0.02,1,2,-57,0,1,4,845.263136,0,1
2,3,3,0,1,26,3.5,-0.82,69,-0.6,1,3,-62,0,0,4,602.631568,0,1
1,2,2,1,3,38,2.8,-1.14,69,-0.94,1,4,-62,0,1,3,722.105244,0,1
10,10,10,1,3,38,3.4,1.72,64,2.01,2,3,-57,1,1,3,782.105244,0,1
10,10,10,1,3,40,3.6,1.76,69,2.05,1,2,-62,0,1,3,833.68419,0,1
10,10,10,0,1,36,3.1,1.48,60,1.62,1,3,-53,0,0,4,720.526298,0,1
7,8,7,1,1,38,3.8,0.45,69,0.73,1,3,-63,0,1,4,822.105244,0,1
6,5,6,1,1,40,2.9,0.18,65,-0.16,1,3,-58,0,1,4,763.68419,0,1
4,2,4,0,2,34,3.9,-0.34,57,-0.95,1,3,-50,0,1,2,768.947352,0,0
5,7,5,1,3,36,2.7,-0.05,67,0.32,1,3,-60,0,0,3,680.526298,0,1
7,7,7,0,3,29.7,2.5,0.41,68,0.36,1,4,-61,0,0,3,561.0526181,0,1
7,5,7,1,1,38,2.9,0.4,68,-0.01,1,4,-66,0,1,4,732.105244,0,1
2,3,2,1,1,34,3.2,-0.92,69,-0.63,1,4,-62,0,1,4,698.947352,0,1
9,10,9,1,4,36,3.1,1.26,65,1.56,2,4,-58,1,1,5,720.526298,0,1
5,5,6,1,6,33,3.6,0.02,68,-0.13,1,4,-61,0,0,1,723.157879,0,1
3,4,4,1,2,33,3.7,-0.52,63,-0.33,1,2,-56,0,1,2,733.157879,0,1
6,6,6,1,1,37,3.1,0.14,69,0.03,1,4,-62,0,0,4,736.315771,0,1
2,1,2,0,5,33,3.5,-1.15,69,-1.4,1,3,-67,0,0,6,713.157879,0,1
10,10,10,1,3,42,3.8,1.62,68,1.76,1,4,-61,0,0,3,885.263136,0,1
1,1,1,0,4,27.7,2.9,-1.83,68,-1.74,1,4,-61,0,1,5,569.4736721,0,1
3,3,3,1,4,39,3.3,-0.58,69,-0.7,1,3,-62,0,0,5,787.894717,0,1
10,10,10,1,3,39,3.6,1.9,68,2.41,1,4,-61,0,0,3,817.894717,0,1
7,4,7,0,4,28,3,0.43,62,-0.47,1,4,-55,0,0,5,584.210514,0,0
6,8,6,1,3,32,3.4,0.2,65,0.78,1,3,-58,0,1,3,687.368406,0,1
1,2,2,1,1,42,3.2,-1.21,68,-0.88,1,3,-61,0,0,4,825.263136,0,1
7,6,8,1,3,43,3.4,0.54,67,0.1,1,3,-60,0,1,3,861.052609,0,1
3,4,4,1,2,34,2.5,-0.46,63,-0.55,1,2,-56,0,0,2,628.947352,0,1
10,9,10,1,5,39,3.4,2.39,67,0.98,1,3,-60,0,1,6,797.894717,0,1
7,7,7,1,1,41,3,0.37,62,0.4,1,4,-55,0,0,4,789.473663,0,1
3,2,4,1,3,36,2.9,-0.48,63,-0.97,1,3,-56,0,0,3,700.526298,0,1
9,9,9,0,1,39,3.4,1.13,52,0.93,1,2,-45,0,1,4,797.894717,0,1
8,9,9,1,3,40,3,0.86,66,1.22,1,4,-59,0,1,3,773.68419,0,1
1,2,1,1,3,39,3.7,-1.45,69,-1.09,1,3,-62,0,0,3,827.894717,0,1
9,9,10,1,3,32,3.8,1.26,67,1.24,1,4,-60,0,0,3,727.368406,0,1
7,7,7,1,3,42,3.1,0.5,69,0.52,1,4,-62,0,0,3,815.263136,0,1
8,8,8,1,1,47,2.8,0.83,66,0.61,1,3,-59,0,1,4,864.210501,0,1
7,8,8,1,3,40,3.1,0.53,59,0.67,1,2,-52,0,1,3,783.68419,0,1
8,6,8,1,4,42,3.2,0.66,69,0.17,1,4,-62,0,0,5,825.263136,0,1
6,6,7,1,2,29,3,0.22,69,-0.03,1,4,-62,0,1,2,599.999987,0,1
9,9,9,1,3,44,2.9,1.21,66,0.96,1,5,-59,0,1,3,826.842082,0,1
6,7,6,1,1,39,3.6,0.26,65,0.41,1,3,-58,0,1,4,817.894717,0,1
3,6,4,1,1,38,3.3,-0.48,51,0.16,1,3,-49,0,0,4,772.105244,0,1
8,10,8,1,3,35,2.7,0.82,66,1.44,1,5,-59,0,1,3,664.736825,0,1
1,2,2,1,3,35.5,3.2,-1.13,69,-1.11,1,4,-62,0,0,3,722.6315615,0,1
5,6,6,1,1,34,3.6,0.07,67,0.12,1,2,-60,0,0,4,738.947352,0,1
7,9,7,1,5,44,3.9,0.38,69,0.85,1,4,-62,0,1,6,926.842082,0,1
7,8,7,1,3,34,3,0.39,67,0.62,1,3,-60,0,1,3,678.947352,0,1
3,4,4,1,3,41,2.7,-0.49,65,-0.39,1,3,-58,0,1,3,759.473663,0,1
2,2,3,1,3,35,3,-0.72,66,-1.08,1,4,-59,0,1,3,694.736825,0,1
4,4,4,0,1,35,3.2,-0.34,67,-0.44,1,3,-60,0,1,4,714.736825,0,1
5,6,5,1,1,39,3.4,-0.02,68,0.19,1,4,-66,0,0,4,797.894717,0,1
7,6,8,1,2,40,3.2,0.55,68,0.01,1,2,-61,0,0,2,793.68419,0,0
4,3,4,0,3,18,2.5,-0.3,62,-0.84,2,1,-55,1,0,3,376.315784,0,1
3,1,3,1,3,37,2.6,-0.68,68,-1.58,1,4,-62,0,1,3,686.315771,0,1
8,9,8,1,2,40,3.4,0.77,69,1.03,1,4,-62,0,0,2,813.68419,0,1
7,6,7,1,4,45,3.5,0.34,68,0.05,1,3,-61,0,0,5,902.631555,0,1
2,1,2,0,4,34.5,3,-0.83,62,-1.75,2,2,-60,1,1,5,686.8420885,0,1
7,9,8,1,1,45,2.3,0.59,59,0.92,2,3,-52,1,1,4,782.631555,0,1
6,8,6,1,1,42,2.9,0.27,66,0.74,1,4,-59,0,1,4,795.263136,0,1
3,4,3,1,1,42,3.1,-0.69,66,-0.46,1,4,-59,0,1,4,815.263136,0,1
10,10,10,1,3,37,3.3,1.89,69,1.62,1,4,-62,0,0,3,756.315771,0,1
5,4,6,1,3,37,3.3,0.03,70,-0.37,1,3,-63,0,1,3,756.315771,0,1
2,1,2,0,1,38,3.5,-1.09,69,-1.95,1,3,-67,0,1,4,792.105244,0,1
6,1,6,1,3,38,2.6,0.15,59,-1.62,1,3,-52,0,1,3,702.105244,0,1
3,2,3,1,1,40,3.4,-0.52,67,-1.15,1,3,-60,0,1,4,813.68419,0,1
4,3,5,1,3,29,2.8,-0.22,69,-0.72,1,3,-62,0,1,3,579.999987,0,1
3,2,4,1,1,30,3.3,-0.48,69,-1,1,5,-67,0,0,4,645.78946,0,1
10,5,10,1,4,36,3.8,1.79,68,-0.03,1,3,-61,0,0,5,790.526298,0,1
7,7,7,1,1,38,3.4,0.46,69,0.34,1,3,-62,0,0,4,782.105244,0,1
4,4,5,1,3,35,3.3,-0.18,63,-0.41,1,3,-56,0,0,3,724.736825,0,1
6,5,6,1,5,40,3.3,0.13,68,-0.12,1,3,-61,0,0,6,803.68419,0,1
3,3,3,0,1,31,3.6,-0.67,69,-0.69,1,4,-62,0,0,4,691.578933,0,0
4,6,5,0,6,22.3,2.4,-0.1,61,0.18,1,2,-59,0,0,1,434.2105179,0,1
3,3,4,1,3,39,3.1,-0.51,68,-0.6,1,4,-61,0,1,3,767.894717,0,1
10,10,10,1,6,26.5,2.8,1.61,68,1.73,1,4,-61,0,1,1,540.5263045,0,1
9,8,9,1,4,42.5,3.6,0.94,67,0.84,1,5,-60,0,0,5,873.1578725,0,1
10,10,10,1,1,39,3.9,1.33,65,1.63,1,4,-58,0,0,4,847.894717,0,1
9,8,9,1,4,47,2.7,1.18,69,0.55,1,3,-62,0,1,5,854.210501,0,1
3,4,3,0,3,36,3.7,-0.53,66,-0.46,1,4,-59,0,1,3,780.526298,0,1
9,8,9,1,1,41,3.7,0.95,67,0.87,1,3,-60,0,0,4,859.473663,0,1
1,1,1,0,3,22,2.5,-1.6,68,-1.78,1,4,-61,0,0,3,439.473676,0,0
4,1,4,1,4,37,3.2,-0.42,51,-1.41,1,3,-44,0,0,5,746.315771,0,1
1,1,1,1,4,42,3.6,-2.42,70,-2.02,1,3,-63,0,1,5,865.263136,0,1
7,8,8,1,1,41,2.5,0.58,68,0.57,1,3,-61,0,1,4,739.473663,0,1
4,3,4,1,3,34,3.5,-0.26,69,-0.61,1,4,-62,0,0,3,728.947352,0,1
4,3,4,1,1,34,3.7,-0.24,68,-0.57,1,4,-66,0,0,4,748.947352,0,1
5,6,5,1,5,40,3.7,-0.16,69,0.05,1,4,-62,0,0,6,843.68419,0,1
6,7,6,1,1,36,3.6,0.23,69,0.42,1,3,-62,0,0,4,770.526298,0,1
7,9,7,1,4,47,3.2,0.45,65,1.07,1,4,-58,0,1,5,904.210501,0,1
4,5,4,1,4,34,3,-0.4,51,0,2,3,-44,1,0,5,678.947352,0,1
8,7,8,1,3,40,2.9,0.64,66,0.36,1,3,-59,0,1,3,763.68419,0,1
3,5,4,1,1,37,3.3,-0.5,57,-0.15,2,3,-50,1,1,4,756.315771,0,1
5,5,5,1,4,39,3.6,-0.1,67,0.01,1,3,-60,0,0,5,817.894717,0,1
10,10,10,1,1,46,3.1,1.92,67,1.62,1,5,-60,0,0,4,878.421028,0,1
5,3,5,1,4,44,3.8,-0.1,69,-0.53,1,3,-62,0,1,5,916.842082,0,1
7,5,7,1,2,37,2.7,0.4,69,-0.29,1,5,-67,0,1,2,696.315771,0,1
6,5,6,1,1,44,3.2,0.24,64,-0.11,1,4,-57,0,1,4,856.842082,0,1
5,8,5,1,1,35,3.9,-0.16,68,0.71,1,3,-61,0,1,4,784.736825,0,1
8,5,8,1,3,37,2.8,0.63,69,-0.21,1,5,-62,0,1,3,706.315771,0,1
4,4,4,1,1,45,3.4,-0.29,69,-0.47,1,3,-67,0,1,4,892.631555,0,1
10,10,10,1,1,40,3.8,1.45,69,1.6,1,3,-62,0,1,4,853.68419,0,1
2,2,2,1,1,39,3.4,-1.09,69,-1.09,1,4,-62,0,1,4,797.894717,0,1
5,5,5,1,4,39.5,3.6,-0.09,68,-0.23,1,4,-61,0,0,5,825.7894535,0,1
9,9,9,1,4,35,3.2,1.02,66,1.24,1,4,-59,0,0,5,714.736825,0,1
7,7,7,1,1,35,3.6,0.54,68,0.51,1,3,-61,0,1,4,754.736825,0,1
2,4,3,0,6,30,2.5,-0.69,61,-0.33,1,3,-54,0,1,1,565.78946,0,1
2,3,2,1,3,39,2.7,-1.03,66,-0.84,1,3,-59,0,1,3,727.894717,0,1
4,7,4,1,4,32,3.3,-0.43,69,0.36,1,3,-62,0,1,5,677.368406,0,1
5,5,5,1,2,32.5,3.4,-0.08,69,-0.15,1,3,-67,0,0,2,695.2631425,0,1
10,9,10,1,1,37,3.8,1.41,51,1.17,2,2,-44,1,0,4,806.315771,0,1
7,4,7,1,1,46,3,0.4,68,-0.29,1,2,-61,0,1,4,868.421028,0,1
9,10,9,1,1,47,3.3,1.03,64,1.44,1,3,-57,0,1,4,914.210501,0,1
6,5,6,1,2,36,3.7,0.12,69,-0.13,1,4,-62,0,0,2,780.526298,0,1
2,1,3,0,6,22,2.2,-0.79,68,-1.51,1,3,-61,0,0,1,409.473676,0,1
9,10,9,0,5,41,3.3,1.39,70,1.27,1,2,-63,0,1,6,819.473663,0,1
3,3,3,1,4,44,3.5,-0.56,69,-0.68,1,4,-62,0,0,5,886.842082,0,1
10,10,10,1,3,41,2.7,1.44,69,1.69,1,3,-62,0,0,3,759.473663,0,1
4,8,4,1,4,38,2.5,-0.36,61,0.63,2,1,-54,1,1,5,692.105244,0,1
2,3,3,1,3,34,2.9,-0.74,52,-0.67,1,3,-45,0,1,3,668.947352,0,1
1,1,1,1,3,33,2.5,-1.4,69,-1.63,1,4,-67,0,1,3,613.157879,0,1
1,1,1,1,3,38,3.4,-1.48,69,-1.81,1,3,-62,0,1,3,782.105244,0,1
5,2,5,0,4,43,3.3,-0.16,65,-1.21,1,3,-58,0,0,5,851.052609,0,0
9,10,9,1,4,36,3,1.15,61,1.43,1,4,-54,0,1,5,710.526298,0,1
10,10,10,1,4,37,3.6,1.66,46,1.49,2,2,-39,1,1,5,786.315771,0,1
3,3,3,1,4,47,3.3,-0.65,68,-0.54,1,3,-61,0,1,5,914.210501,0,1
9,8,9,1,4,35,3,1.02,67,0.74,1,5,-60,0,1,5,694.736825,0,1
3,5,4,1,3,38,3.3,-0.48,67,-0.08,1,3,-60,0,1,3,772.105244,0,1
1,1,1,0,2,18,2.7,-1.97,55,-1.84,2,3,-48,1,1,2,396.315784,0,0
3,4,4,1,1,38,3.3,-0.45,69,-0.36,1,4,-62,0,1,4,772.105244,0,1
9,8,9,0,1,42,2.9,0.96,68,0.84,1,2,-61,0,1,4,795.263136,0,1
1,1,1,0,4,39,2.8,-1.96,67,-2.02,1,1,-60,0,1,5,737.894717,0,1
3,3,3,0,3,25,2.5,-0.52,54,-0.71,1,2,-47,0,1,3,486.842095,0,0
4,4,5,0,6,24,2.6,-0.14,68,-0.3,1,3,-61,0,1,1,481.052622,0,1
10,10,10,1,3,36,2.3,1.65,49,1.33,1,3,-42,0,1,3,640.526298,0,1
7,8,7,1,1,39,3.3,0.34,63,0.86,1,4,-56,0,1,4,787.894717,0,1
5,6,6,1,2,33,3.2,0.02,63,0.16,1,4,-56,0,1,2,683.157879,0,1
3,2,4,0,1,34,3.3,-0.49,69,-0.9,1,4,-62,0,1,4,708.947352,0,1
8,5,8,1,5,44,3.6,0.8,65,0.02,1,4,-58,0,1,6,896.842082,0,1
10,10,10,1,3,42,3,2.36,61,2.74,1,4,-54,0,1,3,805.263136,0,1
4,5,5,1,1,42,3.1,-0.18,69,-0.13,1,3,-62,0,1,4,815.263136,0,1
2,2,2,1,3,40,2.5,-0.93,65,-1.04,1,3,-58,0,1,3,723.68419,0,1
5,7,6,1,1,34,3.5,0.08,68,0.3,1,4,-61,0,0,4,728.947352,0,1
9,9,9,1,3,39,2.5,1.09,66,1.08,1,3,-59,0,1,3,707.894717,0,1
7,5,7,1,3,35,3.1,0.39,69,-0.2,1,4,-62,0,1,3,704.736825,0,1
